student_id,age,gender,major,academic_level,semester,previous_gpa,cumulative_gpa,failed_courses,completed_credits,withdrawn_courses,attendance_rate,absence_count,late_count,midterm_average,quiz_average,assignment_average,project_average,completed_assignments,late_assignments,lms_login_count,lms_active_days,learning_time_hours,gpa_trend,performance_trend,final_gpa,at_risk
11064,23,M,Computer Science,Bachelor,1,14.04,14.04,0,15,2,91.92,3,6,10.19,9.56,10.35,10.2,6,1,18,15,16.73,0.12,-0.4,12.4,0
11064,23,M,Computer Science,Bachelor,2,12.4,13.22,0,33,0,75.7,6,3,5.81,5.0,8.78,9.35,4,2,16,10,15.23,-0.65,-0.52,11.91,1
11064,24,M,Computer Science,Bachelor,3,11.91,12.78,0,48,0,90.79,2,2,8.17,6.5,9.21,9.51,4,2,8,9,9.07,-0.66,-0.335,10.6,1
11064,24,M,Computer Science,Bachelor,4,10.6,12.24,0,64,0,69.66,9,3,7.81,5.0,7.66,7.72,5,2,20,13,18.28,-1.61,-0.314,9.62,1
11065,22,F,Computer Science,Bachelor,1,13.36,13.36,2,14,1,87.93,3,3,7.4,5.42,8.89,10.16,4,3,23,17,14.23,0.12,-0.538,11.89,1
11065,22,F,Computer Science,Bachelor,2,11.89,12.62,0,30,0,92.28,3,2,9.15,7.35,8.06,10.67,4,2,22,13,20.33,-0.6,-0.272,13.53,0
11065,23,F,Computer Science,Bachelor,3,13.53,12.93,0,51,1,93.69,0,3,11.55,6.95,11.17,13.35,7,2,14,15,18.53,0.38,-0.325,13.13,0
11065,23,F,Computer Science,Bachelor,4,13.13,12.98,1,66,0,78.08,5,4,5.79,5.0,7.7,9.48,10,2,17,16,28.36,-0.28,-0.68,12.03,0
11066,24,M,Information Technology,Bachelor,1,14.45,14.45,0,13,0,75.29,6,5,10.27,6.98,11.08,9.77,5,1,18,12,28.03,0.3,-0.503,13.3,0
11066,24,M,Information Technology,Bachelor,2,13.3,13.88,0,31,0,86.3,4,2,7.44,5.0,11.48,11.55,4,1,14,11,15.04,-1.14,-0.42,10.69,1
11066,25,M,Information Technology,Bachelor,3,10.69,12.81,1,48,0,85.94,7,4,8.37,5.0,9.8,10.07,9,2,23,17,14.2,-2.11,-0.191,10.74,1
11066,25,M,Information Technology,Bachelor,4,10.74,12.3,0,71,1,84.72,2,5,8.16,5.98,7.53,8.69,6,2,26,21,19.14,-1.58,-0.309,11.72,1
11067,20,F,Industrial Engineering,Bachelor,1,15.21,15.21,1,15,0,90.21,3,3,13.26,12.18,13.36,12.67,6,2,25,20,25.33,0.0,-0.272,13.97,0
11067,20,F,Industrial Engineering,Bachelor,2,13.97,14.59,1,35,1,85.07,5,2,9.45,6.58,7.78,8.57,5,1,15,15,13.74,-0.7,-0.537,13.19,0
11067,21,F,Industrial Engineering,Bachelor,3,13.19,14.12,2,50,0,75.6,9,2,7.66,5.96,12.15,11.43,10,2,26,16,27.22,-0.95,-0.434,12.1,0
11067,21,F,Industrial Engineering,Bachelor,4,12.1,13.62,1,62,0,88.73,2,3,6.89,6.07,9.07,8.52,9,3,26,16,34.21,-1.96,-0.502,11.78,1
11068,25,F,Industrial Engineering,Bachelor,1,15.44,15.44,0,16,1,87.21,2,1,10.12,7.13,11.41,9.56,4,0,16,17,25.53,-0.06,-0.525,13.05,0
11068,25,F,Industrial Engineering,Bachelor,2,13.05,14.24,0,34,1,81.51,5,2,8.72,6.61,10.81,11.73,7,1,18,12,29.49,-1.02,-0.4,12.53,0
11068,26,F,Industrial Engineering,Bachelor,3,12.53,13.67,0,50,1,91.65,3,4,10.23,5.0,8.5,10.18,6,1,18,12,25.29,-1.42,-0.389,10.81,1
11068,26,F,Industrial Engineering,Bachelor,4,10.81,12.96,0,71,0,82.5,4,4,8.81,8.77,8.96,10.29,6,1,27,19,20.41,-1.94,-0.167,13.13,0
11069,20,F,Management,Bachelor,1,17.67,17.67,0,14,0,98.27,0,1,16.64,14.81,17.61,17.57,4,1,31,28,45.66,-0.27,-0.097,17.8,0
11069,20,F,Management,Bachelor,2,17.8,17.73,1,34,1,85.21,4,0,16.33,15.04,18.92,18.06,10,0,41,29,37.68,0.4,-0.075,15.94,0
11069,21,F,Management,Bachelor,3,15.94,17.14,0,51,0,96.3,4,0,15.84,15.02,16.33,16.37,6,0,32,27,42.78,-1.23,-0.027,14.25,0
11069,21,F,Management,Bachelor,4,14.25,16.42,1,71,0,86.72,3,2,11.71,10.89,14.79,15.21,6,0,30,24,48.65,-2.07,-0.116,12.78,0
11070,19,F,Accounting,Bachelor,1,12.55,12.55,2,9,0,73.71,7,4,6.49,5.11,8.01,9.02,5,2,16,14,24.71,0.19,-0.561,13.98,0
11070,19,F,Accounting,Bachelor,2,13.98,13.26,1,34,1,79.17,5,3,7.27,5.0,8.8,10.13,6,3,12,12,23.19,0.51,-0.743,11.88,1
11070,20,F,Accounting,Bachelor,3,11.88,12.8,1,48,0,78.15,4,3,6.65,5.0,8.86,10.6,8,2,19,19,24.7,-0.93,-0.482,11.52,1
11070,20,F,Accounting,Bachelor,4,11.52,12.48,0,70,0,84.92,4,2,11.08,7.88,9.76,10.29,6,1,9,12,19.13,-0.83,-0.127,11.36,1
11071,18,M,Computer Science,Bachelor,1,12.86,12.86,1,16,0,91.3,2,1,9.71,9.66,12.35,11.23,7,6,36,28,47.2,0.12,-0.189,13.96,0
11071,18,M,Computer Science,Bachelor,2,13.96,13.41,0,33,0,90.11,1,1,10.42,9.78,12.5,12.87,7,2,27,16,28.03,0.06,-0.262,13.37,0
11071,19,M,Computer Science,Bachelor,3,13.37,13.4,0,54,0,88.71,1,1,11.23,8.97,14.26,13.85,7,1,31,19,25.26,0.0,-0.163,14.59,0
11071,19,M,Computer Science,Bachelor,4,14.59,13.7,2,72,0,85.9,6,2,11.52,7.29,11.83,14.84,6,2,17,19,27.56,0.75,-0.307,14.71,0
11072,19,F,Management,Bachelor,1,14.45,14.45,1,15,1,81.05,7,3,7.79,7.45,11.33,10.72,5,1,21,17,25.99,-0.22,-0.594,11.95,1
11072,19,F,Management,Bachelor,2,11.95,13.2,1,26,0,83.51,3,0,10.66,9.61,10.7,11.13,9,1,19,17,19.98,-1.33,-0.097,12.74,0
11072,20,F,Management,Bachelor,3,12.74,13.05,0,45,0,82.38,3,2,9.33,6.94,10.56,10.83,10,1,20,16,23.53,-0.31,-0.278,13.64,0
11072,20,F,Management,Bachelor,4,13.64,13.2,1,67,1,82.31,6,1,11.49,10.1,12.11,13.2,7,0,19,20,29.77,0.01,-0.235,13.11,0
11073,25,M,Accounting,Bachelor,1,13.53,13.53,2,12,0,67.34,7,2,6.23,5.0,6.74,7.8,6,1,9,14,18.64,-0.11,-0.72,11.27,1
11073,25,M,Accounting,Bachelor,2,11.27,12.4,0,36,1,74.61,6,4,7.13,5.0,6.01,7.13,4,1,20,13,7.64,-1.21,-0.51,12.08,0
11073,26,M,Accounting,Bachelor,3,12.08,12.29,2,50,0,64.45,12,4,7.55,5.0,6.14,8.52,5,2,16,12,15.79,0.11,-0.529,11.19,1
11073,26,M,Accounting,Bachelor,4,11.19,12.02,0,70,0,74.17,8,4,7.21,5.0,5.0,6.74,8,2,5,14,19.56,-0.59,-0.468,10.09,1
11074,19,M,Computer Science,Bachelor,1,14.31,14.31,0,13,0,89.76,3,2,11.7,10.13,12.18,13.06,10,1,40,27,41.04,0.37,-0.254,15.1,0
11074,19,M,Computer Science,Bachelor,2,15.1,14.7,0,30,1,92.53,1,1,11.19,10.91,13.45,13.09,7,0,23,19,28.74,0.23,-0.335,15.95,0
11074,20,M,Computer Science,Bachelor,3,15.95,15.12,1,50,1,89.09,4,0,13.59,8.11,13.72,14.66,5,1,7,9,8.6,0.46,-0.335,13.71,0
11074,20,M,Computer Science,Bachelor,4,13.71,14.77,3,67,1,83.46,5,1,8.3,5.58,7.26,8.55,6,2,28,24,30.15,-1.26,-0.607,12.19,0
11075,20,M,Industrial Engineering,Bachelor,1,14.57,14.57,2,8,0,79.25,5,4,12.7,11.87,13.75,14.63,9,3,18,21,27.08,0.19,-0.165,11.71,1
11075,20,M,Industrial Engineering,Bachelor,2,11.71,13.14,0,32,1,79.95,6,1,10.68,8.52,11.08,11.03,10,2,28,18,37.05,-1.82,-0.078,12.58,0
11075,21,M,Industrial Engineering,Bachelor,3,12.58,12.96,1,50,2,82.78,6,2,11.48,11.26,9.83,9.51,9,1,20,18,35.78,0.03,-0.207,13.36,0
11075,21,M,Industrial Engineering,Bachelor,4,13.36,13.06,0,71,0,85.69,4,1,10.66,11.3,10.96,11.57,5,1,27,18,17.3,0.24,-0.269,11.79,1
11076,18,M,Electrical Engineering,Bachelor,1,13.44,13.44,1,16,1,76.73,8,4,10.2,9.29,11.48,11.66,10,1,30,21,34.34,-0.15,-0.236,13.31,0
11076,18,M,Electrical Engineering,Bachelor,2,13.31,13.37,1,28,0,81.12,6,2,9.54,7.92,11.04,8.44,8,4,15,14,9.63,-0.43,-0.398,11.19,1
11076,19,M,Electrical Engineering,Bachelor,3,11.19,12.65,0,47,1,79.14,8,2,7.19,6.16,9.59,7.69,6,2,11,15,24.37,-1.36,-0.362,14.83,0
11076,19,M,Electrical Engineering,Bachelor,4,14.83,13.19,1,69,0,84.89,3,1,11.14,8.18,14.61,11.96,10,1,22,19,22.62,1.64,-0.277,12.0,1
11077,25,F,Management,Bachelor,1,13.82,13.82,2,7,1,81.18,4,3,7.47,5.6,9.49,11.41,5,0,13,11,12.12,0.41,-0.557,12.53,0
11077,25,F,Management,Bachelor,2,12.53,13.18,0,37,0,84.55,5,4,9.57,7.73,10.3,10.58,7,2,25,20,21.35,-0.67,-0.315,12.05,0
11077,26,F,Management,Bachelor,3,12.05,12.8,3,44,1,72.14,8,3,6.24,5.15,6.63,7.93,7,4,7,13,29.86,-0.71,-0.562,11.12,1
11077,26,F,Management,Bachelor,4,11.12,12.38,2,65,0,72.75,7,2,5.0,5.0,7.26,5.79,8,1,7,6,4.0,-1.3,-0.532,10.11,1
11078,18,F,Computer Science,Bachelor,1,16.71,16.71,0,15,0,87.92,4,3,10.57,7.27,14.49,12.07,8,2,33,23,23.22,-0.11,-0.593,12.41,0
11078,18,F,Computer Science,Bachelor,2,12.41,14.56,1,33,0,84.02,6,2,8.87,7.43,11.36,9.54,10,0,29,22,30.48,-2.13,-0.323,12.07,0
11078,19,F,Computer Science,Bachelor,3,12.07,13.73,0,54,1,93.4,0,3,9.81,11.43,12.2,11.08,6,0,32,19,24.59,-1.6,-0.133,12.83,0
11078,19,F,Computer Science,Bachelor,4,12.83,13.5,1,63,0,90.96,4,1,9.41,9.34,11.7,11.15,5,2,23,19,32.66,-0.92,-0.288,11.01,1
11079,19,F,Computer Science,Bachelor,1,14.97,14.97,2,17,0,73.61,8,3,7.48,5.09,10.8,9.55,7,1,16,10,8.66,0.17,-0.66,13.55,0
11079,19,F,Computer Science,Bachelor,2,13.55,14.26,0,33,0,75.27,7,4,7.17,5.19,9.17,8.26,9,3,17,16,25.49,-1.08,-0.568,12.43,0
11079,20,F,Computer Science,Bachelor,3,12.43,13.65,2,52,0,71.15,10,4,5.0,5.31,6.9,7.85,6,2,16,15,11.18,-1.51,-0.72,12.58,0
11079,20,F,Computer Science,Bachelor,4,12.58,13.38,1,72,0,77.56,5,4,6.56,5.16,8.65,7.62,4,2,10,10,12.03,-1.36,-0.562,10.44,1
11080,20,F,Computer Science,Bachelor,1,11.7,11.7,0,16,0,81.16,7,7,5.41,5.0,5.65,6.89,10,4,13,13,6.78,0.5,-0.625,10.24,1
11080,20,F,Computer Science,Bachelor,2,10.24,10.97,1,27,0,80.67,7,2,6.25,5.66,7.02,8.26,7,3,8,11,13.18,-0.84,-0.299,11.28,1
11080,21,F,Computer Science,Bachelor,3,11.28,11.07,0,55,1,77.95,7,2,5.82,5.39,9.47,9.45,10,1,22,13,14.99,0.14,-0.418,10.51,1
11080,21,F,Computer Science,Bachelor,4,10.51,10.93,0,74,1,73.85,9,5,5.0,5.0,8.85,6.46,7,3,13,11,8.69,-0.86,-0.477,10.54,1
11081,18,F,Information Technology,Bachelor,1,15.48,15.48,0,18,0,87.54,7,2,12.12,12.33,10.26,14.0,4,1,25,19,29.52,0.27,-0.344,14.32,0
11081,18,F,Information Technology,Bachelor,2,14.32,14.9,1,29,1,82.87,4,3,8.51,5.27,12.46,11.65,6,1,20,16,23.87,-1.15,-0.533,12.28,0
11081,19,F,Information Technology,Bachelor,3,12.28,14.03,1,49,0,76.73,7,3,9.15,10.17,10.83,9.77,4,2,17,16,25.6,-1.84,-0.218,11.1,1
11081,19,F,Information Technology,Bachelor,4,11.1,13.3,0,75,2,87.2,5,4,11.27,9.52,9.72,12.08,9,1,33,22,36.13,-2.5,-0.027,13.16,0
11082,20,F,Electrical Engineering,Bachelor,1,15.89,15.89,0,14,0,83.44,4,4,14.27,11.41,17.79,14.81,4,0,33,23,35.89,0.44,-0.152,14.89,0
11082,20,F,Electrical Engineering,Bachelor,2,14.89,15.39,0,34,0,97.63,0,2,12.77,9.3,12.96,15.29,8,1,32,24,32.37,-0.46,-0.25,13.1,0
11082,21,F,Electrical Engineering,Bachelor,3,13.1,14.63,3,50,0,81.25,4,0,9.12,9.78,12.12,10.33,10,1,37,28,35.87,-1.38,-0.283,12.7,0
11082,21,F,Electrical Engineering,Bachelor,4,12.7,14.14,1,69,0,79.28,5,2,9.86,7.98,9.21,9.02,9,1,29,21,26.62,-1.67,-0.334,11.54,1
11083,20,M,Accounting,Bachelor,1,17.72,17.72,0,19,0,99.51,1,0,17.75,12.9,15.62,16.28,8,0,19,20,30.32,-0.15,-0.167,15.39,0
11083,20,M,Accounting,Bachelor,2,15.39,16.56,0,32,1,90.53,4,1,13.92,10.41,14.4,14.82,10,0,24,21,25.25,-1.17,-0.138,14.23,0
11083,21,M,Accounting,Bachelor,3,14.23,15.78,0,57,0,88.67,4,3,12.79,10.42,14.44,13.35,10,1,28,24,29.24,-2.15,-0.159,16.65,0
11083,21,M,Accounting,Bachelor,4,16.65,16.0,1,69,0,88.12,3,2,12.99,13.58,15.48,14.09,6,2,29,26,43.98,0.98,-0.273,14.33,0
11084,22,M,Industrial Engineering,Bachelor,1,15.52,15.52,0,15,1,94.56,1,4,15.42,16.22,16.77,16.31,9,1,21,20,37.4,-0.37,0.023,15.21,0
11084,22,M,Industrial Engineering,Bachelor,2,15.21,15.37,1,28,0,100.0,0,0,15.5,13.06,16.45,16.69,4,1,27,21,41.37,-0.4,0.02,14.04,0
11084,23,M,Industrial Engineering,Bachelor,3,14.04,14.93,0,52,0,81.33,6,3,7.22,6.93,7.51,10.81,5,1,33,19,37.03,-1.27,-0.671,12.84,0
11084,23,M,Industrial Engineering,Bachelor,4,12.84,14.4,0,75,0,89.64,3,2,9.25,7.38,10.15,8.12,10,0,27,23,30.19,-1.94,-0.375,13.21,0
11085,21,F,Accounting,Bachelor,1,15.16,15.16,0,14,0,87.84,3,4,14.65,15.49,15.09,15.38,9,1,19,17,33.35,0.51,-0.029,14.44,0
11085,21,F,Accounting,Bachelor,2,14.44,14.8,1,29,0,76.73,9,4,13.12,9.57,15.34,13.24,5,2,15,13,21.35,-0.49,-0.132,13.71,0
11085,22,F,Accounting,Bachelor,3,13.71,14.43,2,48,0,79.01,8,3,9.69,7.59,11.95,11.12,5,1,29,19,24.66,-1.18,-0.429,10.1,1
11085,22,F,Accounting,Bachelor,4,10.1,13.35,0,68,0,86.63,5,2,7.3,5.0,7.72,8.66,8,0,24,18,30.45,-3.64,-0.225,10.74,1
11086,23,F,Accounting,Bachelor,1,15.03,15.03,0,16,0,86.92,4,1,10.32,9.65,13.19,11.15,10,1,18,23,28.98,0.32,-0.408,14.48,0
11086,23,F,Accounting,Bachelor,2,14.48,14.76,1,38,0,68.78,8,2,9.33,7.65,11.52,10.03,4,2,27,17,30.04,-0.35,-0.476,11.38,1
11086,24,F,Accounting,Bachelor,3,11.38,13.63,0,56,0,94.63,0,3,8.08,6.17,7.75,9.97,10,1,25,17,17.21,-2.47,-0.372,13.62,0
11086,24,F,Accounting,Bachelor,4,13.62,13.63,1,68,0,82.62,6,2,10.58,8.18,11.89,13.81,8,2,32,26,29.7,0.54,-0.214,12.77,0
11087,18,F,Computer Science,Bachelor,1,15.37,15.37,0,16,2,90.59,3,3,8.64,9.38,12.19,11.22,10,2,25,19,26.08,0.58,-0.536,14.74,0
11087,18,F,Computer Science,Bachelor,2,14.74,15.05,2,37,0,82.71,3,2,8.32,5.88,10.53,10.11,4,2,15,10,22.34,-0.96,-0.582,12.16,0
11087,19,F,Computer Science,Bachelor,3,12.16,14.09,1,51,0,100.0,0,4,8.93,6.45,11.16,10.26,5,1,31,23,30.59,-2.28,-0.342,14.45,0
11087,19,F,Computer Science,Bachelor,4,14.45,14.18,0,67,1,88.81,4,0,9.94,6.65,9.84,11.2,8,2,31,22,27.8,0.17,-0.438,14.17,0
11088,18,F,Accounting,Bachelor,1,11.86,11.86,0,19,0,91.48,1,3,7.98,5.0,7.18,8.5,10,5,8,9,13.08,0.08,-0.434,11.3,1
11088,18,F,Accounting,Bachelor,2,11.3,11.58,2,28,0,64.03,9,3,6.82,7.24,8.78,9.01,10,4,13,11,18.61,-0.09,-0.334,9.76,1
11088,19,F,Accounting,Bachelor,3,9.76,10.97,3,42,0,85.92,3,4,5.44,5.0,5.0,5.84,8,3,21,18,34.9,-1.12,-0.451,11.27,1
11088,19,F,Accounting,Bachelor,4,11.27,11.05,0,70,2,87.01,4,2,6.91,5.0,7.59,8.17,9,3,3,8,9.12,0.13,-0.475,13.09,0
11089,19,F,Management,Bachelor,1,12.46,12.46,1,21,2,77.7,8,4,5.26,6.28,9.18,7.08,9,4,7,13,12.98,-0.28,-0.542,10.71,1
11089,19,F,Management,Bachelor,2,10.71,11.58,0,34,0,79.85,7,4,5.0,5.0,7.67,10.02,8,2,23,16,26.95,-0.82,-0.474,10.44,1
11089,20,F,Management,Bachelor,3,10.44,11.2,1,45,0,76.4,8,4,5.0,5.0,6.71,8.13,6,4,12,10,13.33,-1.15,-0.524,10.5,1
11089,20,F,Management,Bachelor,4,10.5,11.03,2,65,2,69.73,9,3,5.0,5.0,6.64,6.56,8,3,14,16,18.6,-1.08,-0.503,10.23,1
11090,23,M,Accounting,Bachelor,1,15.03,15.03,1,14,1,86.7,4,1,13.99,9.77,13.12,14.17,5,1,29,25,40.06,-0.47,-0.131,14.43,0
11090,23,M,Accounting,Bachelor,2,14.43,14.73,0,31,1,87.16,3,2,13.11,11.82,12.13,13.97,5,2,26,22,32.38,-0.4,-0.166,13.03,0
11090,24,M,Accounting,Bachelor,3,13.03,14.17,0,55,1,89.43,3,4,10.0,9.61,13.26,10.74,5,2,27,20,20.1,-1.27,-0.186,12.16,0
11090,24,M,Accounting,Bachelor,4,12.16,13.66,0,69,2,88.41,4,3,11.28,11.03,11.6,10.88,10,0,22,17,31.47,-1.84,0.015,12.42,0
11091,18,M,Electrical Engineering,Bachelor,1,11.96,11.96,0,17,0,68.48,11,3,5.0,5.0,7.96,9.08,10,5,6,5,8.6,0.21,-0.583,10.32,1
11091,18,M,Electrical Engineering,Bachelor,2,10.32,11.14,6,21,1,64.53,11,6,5.0,5.0,7.98,8.13,7,2,10,4,4.12,-0.79,-0.445,12.2,0
11091,19,M,Electrical Engineering,Bachelor,3,12.2,11.49,2,46,4,75.57,7,3,6.74,5.0,8.8,8.91,4,4,6,12,21.71,0.93,-0.55,12.06,0
11091,19,M,Electrical Engineering,Bachelor,4,12.06,11.63,0,69,0,76.25,8,3,5.0,5.0,6.9,7.04,6,1,5,8,8.08,-0.13,-0.661,11.04,1
11092,24,F,Management,Bachelor,1,13.6,13.6,1,14,0,74.09,8,3,6.86,6.53,8.22,8.02,10,1,13,8,15.49,-0.3,-0.614,10.98,1
11092,24,F,Management,Bachelor,2,10.98,12.29,0,37,0,65.7,9,6,5.0,5.0,6.79,7.39,7,3,23,14,15.21,-0.94,-0.532,9.92,1
11092,25,F,Management,Bachelor,3,9.92,11.5,0,50,1,84.38,5,4,7.56,6.9,8.4,7.13,8,1,16,14,4.0,-1.95,-0.256,14.7,0
11092,25,F,Management,Bachelor,4,14.7,12.3,0,74,0,88.21,4,4,10.4,8.04,11.72,10.42,4,0,12,8,8.39,2.3,-0.445,13.11,0
11093,21,F,Information Technology,Bachelor,1,15.44,15.44,1,12,0,96.18,1,2,13.08,8.18,12.3,13.83,8,2,38,23,28.22,0.14,-0.312,13.75,0
11093,21,F,Information Technology,Bachelor,2,13.75,14.59,0,38,0,100.0,0,2,9.03,6.58,11.65,9.83,7,1,25,19,23.86,-0.44,-0.459,12.14,0
11093,22,F,Information Technology,Bachelor,3,12.14,13.78,1,53,1,89.46,4,2,9.33,6.97,9.51,11.74,10,0,31,17,24.19,-1.47,-0.308,12.52,0
11093,22,F,Information Technology,Bachelor,4,12.52,13.46,1,71,0,85.78,5,3,11.74,8.39,12.12,12.61,9,2,21,19,25.46,-0.87,-0.088,11.97,1
11094,25,F,Computer Science,Bachelor,1,15.28,15.28,0,13,0,93.0,0,0,15.93,13.49,15.55,14.01,9,0,28,25,43.97,0.66,-0.044,15.27,0
11094,25,F,Computer Science,Bachelor,2,15.27,15.27,1,36,0,76.12,5,3,11.84,12.69,14.07,13.84,8,1,33,25,34.53,0.42,-0.278,12.9,0
11094,26,F,Computer Science,Bachelor,3,12.9,14.48,1,48,1,96.68,1,1,11.46,9.31,13.73,12.94,4,1,33,26,32.89,-1.61,-0.078,13.34,0
11094,26,F,Computer Science,Bachelor,4,13.34,14.2,1,64,0,91.61,3,2,12.14,8.37,12.11,13.7,4,2,41,26,34.63,-0.45,-0.188,12.13,0
11095,20,M,Computer Science,Bachelor,1,12.75,12.75,1,12,1,63.47,9,3,7.07,5.0,7.09,10.72,7,2,17,14,16.84,0.0,-0.609,9.47,1
11095,20,M,Computer Science,Bachelor,2,9.47,11.11,1,33,0,78.69,7,3,5.0,5.0,5.0,5.02,8,3,19,17,18.93,-2.11,-0.492,10.26,1
11095,21,M,Computer Science,Bachelor,3,10.26,10.83,1,49,2,72.9,6,4,5.13,5.0,9.39,7.16,6,2,20,14,20.92,-0.5,-0.342,10.56,1
11095,21,M,Computer Science,Bachelor,4,10.56,10.76,2,69,1,72.51,10,3,5.43,5.0,7.57,9.88,9,4,13,13,16.59,0.3,-0.405,10.99,1
11096,22,M,Accounting,Bachelor,1,16.52,16.52,0,17,0,87.2,5,3,14.04,12.13,12.77,14.82,5,1,31,25,26.77,-0.22,-0.274,15.86,0
11096,22,M,Accounting,Bachelor,2,15.86,16.19,0,36,0,81.27,5,3,11.45,10.31,14.86,12.56,5,0,37,21,30.22,-0.78,-0.359,14.11,0
11096,23,M,Accounting,Bachelor,3,14.11,15.5,0,52,1,92.68,1,0,14.04,14.14,15.95,13.94,7,2,25,21,33.56,-1.81,-0.032,12.7,0
11096,23,M,Accounting,Bachelor,4,12.7,14.8,0,71,0,89.78,1,1,11.61,10.19,11.77,9.5,4,2,22,19,21.46,-2.07,-0.17,14.92,0
11097,21,M,Computer Science,Bachelor,1,15.87,15.87,1,17,0,82.09,4,2,12.88,11.57,13.47,14.86,6,2,26,21,28.8,-0.62,-0.298,12.4,0
11097,21,M,Computer Science,Bachelor,2,12.4,14.14,1,34,1,85.53,3,2,10.72,8.25,13.89,13.25,7,2,22,20,37.26,-2.06,-0.098,11.0,1
11097,22,M,Computer Science,Bachelor,3,11.0,13.09,0,54,0,84.91,3,0,9.62,6.11,12.43,10.81,7,1,25,23,35.18,-2.52,-0.087,13.72,0
11097,22,M,Computer Science,Bachelor,4,13.72,13.25,0,65,0,80.0,7,3,10.86,8.9,12.23,12.42,8,2,22,21,28.62,0.2,-0.23,14.54,0
11098,18,F,Computer Science,Bachelor,1,14.73,14.73,0,16,1,84.76,3,2,10.27,7.02,11.67,11.17,9,1,23,20,19.68,0.16,-0.493,14.16,0
11098,18,F,Computer Science,Bachelor,2,14.16,14.45,1,30,0,78.21,6,1,8.52,7.74,11.13,11.26,7,2,13,11,23.95,0.28,-0.513,10.59,1
11098,19,F,Computer Science,Bachelor,3,10.59,13.16,1,46,0,81.46,4,1,6.67,6.48,8.91,8.86,4,1,23,17,15.87,-2.32,-0.3,10.72,1
11098,19,F,Computer Science,Bachelor,4,10.72,12.55,1,70,0,78.88,8,3,9.96,6.53,8.65,10.48,6,0,35,24,27.22,-1.43,-0.163,11.58,1
11099,25,M,Management,Bachelor,1,14.45,14.45,0,13,0,85.12,5,5,9.05,5.51,8.85,10.4,7,4,23,15,20.45,0.24,-0.614,11.53,1
11099,25,M,Management,Bachelor,2,11.53,12.99,1,31,0,100.0,1,4,7.89,5.0,7.99,8.94,5,2,12,11,7.0,-1.93,-0.431,12.19,0
11099,26,M,Management,Bachelor,3,12.19,12.72,1,45,0,75.78,7,0,6.88,5.0,8.06,8.86,6,2,13,12,11.67,-0.37,-0.533,10.07,1
11099,26,M,Management,Bachelor,4,10.07,12.06,3,62,0,79.58,6,3,5.47,5.0,6.54,6.72,10,2,12,9,6.47,-1.67,-0.465,9.17,1
11100,22,M,Accounting,Bachelor,1,15.37,15.37,1,13,1,88.16,4,3,11.44,11.86,11.48,12.19,4,2,19,15,16.06,-0.09,-0.371,13.98,0
11100,22,M,Accounting,Bachelor,2,13.98,14.68,0,36,0,87.87,1,1,9.14,9.02,10.02,9.85,8,1,22,20,27.45,-0.63,-0.518,12.23,0
11100,23,M,Accounting,Bachelor,3,12.23,13.86,1,52,0,86.18,2,1,7.27,6.97,10.36,11.53,8,4,33,21,28.95,-1.75,-0.408,11.24,1
11100,23,M,Accounting,Bachelor,4,11.24,13.21,0,73,0,84.41,5,3,8.55,8.4,9.98,9.36,6,3,20,16,19.96,-2.11,-0.244,11.85,1
11101,18,M,Electrical Engineering,Bachelor,1,14.49,14.49,0,13,0,69.8,8,3,7.13,5.0,7.97,11.26,4,3,5,7,10.21,0.14,-0.67,15.1,0
11101,18,M,Electrical Engineering,Bachelor,2,15.1,14.79,3,25,1,61.2,13,4,8.43,5.0,9.67,10.29,8,2,17,15,28.41,0.38,-0.634,11.2,1
11101,19,M,Electrical Engineering,Bachelor,3,11.2,13.6,0,55,1,75.22,8,2,5.0,5.0,5.61,7.49,10,2,16,16,26.62,-2.53,-0.57,12.12,0
11101,19,M,Electrical Engineering,Bachelor,4,12.12,13.23,0,70,1,90.69,1,3,5.0,5.0,7.15,9.32,6,3,11,10,18.1,-1.72,-0.586,11.7,1
11102,18,F,Electrical Engineering,Bachelor,1,14.93,14.93,3,7,1,73.73,6,0,9.56,7.54,12.52,12.51,4,0,21,16,19.62,-0.27,-0.428,12.65,0
11102,18,F,Electrical Engineering,Bachelor,2,12.65,13.79,0,37,0,100.0,1,2,8.17,5.62,11.06,11.22,8,0,24,22,35.37,-0.93,-0.361,14.08,0
11102,19,F,Electrical Engineering,Bachelor,3,14.08,13.88,0,50,1,90.01,3,1,11.8,10.24,11.33,12.5,8,2,26,16,29.82,0.48,-0.19,13.76,0
11102,19,F,Electrical Engineering,Bachelor,4,13.76,13.85,1,71,0,83.89,6,1,9.24,5.47,9.7,10.97,7,0,16,15,17.67,-0.06,-0.424,11.66,1
11103,18,F,Information Technology,Bachelor,1,13.47,13.47,0,15,1,84.18,5,3,9.08,7.1,12.48,12.97,10,2,26,21,40.53,0.92,-0.385,12.96,0
11103,18,F,Information Technology,Bachelor,2,12.96,13.21,0,36,0,69.79,9,2,7.62,5.0,8.68,10.39,9,2,6,6,6.29,0.29,-0.508,10.67,1
11103,19,F,Information Technology,Bachelor,3,10.67,12.37,0,54,0,85.39,1,4,6.69,5.0,7.56,8.27,9,1,8,9,17.72,-1.89,-0.363,10.99,1
